EmployeeID,Experience,EducationLevel,PerformanceScore,Age,Department,Gender,WorkHours,Salary
16243,20,3,4.04,47,Sales,Male,37,63591.52077331499
9037,25,1,2.15,47,Marketing,Male,38,63578.76655332533
94427,34,2,1.88,37,Marketing,Male,54,85591.23842902908
1968,5,1,4.15,47,HR,Male,57,39068.0245571527
89136,22,1,4.2,31,Sales,Female,36,80778.94666629078
67406,33,4,2.78,33,Sales,Male,31,105726.66825977743
77137,15,2,1.14,38,HR,Male,43,76784.60080578932
50788,32,2,1.49,58,Marketing,Male,46,50666.834917724766
5430,9,1,2.84,40,Sales,Female,51,88096.97070924529
79519,31,3,1.86,51,Finance,Female,44,112192.1500470033
41941,22,4,1.42,40,HR,Male,47,65581.43886040805
65530,16,2,3.35,42,HR,Female,48,89491.01172450543
44214,6,3,2.91,44,HR,Female,37,61263.40884809929
17073,33,4,3.56,21,Sales,Female,45,78855.20064040618
12635,6,2,4.89,22,HR,Male,40,72983.06562448542
5703,6,2,2.45,63,HR,Female,60,66990.96139431628
64146,16,4,2.89,44,Finance,Female,32,100248.34213206265
83166,7,4,1.85,44,Sales,Male,49,82562.17878144812
38469,17,4,3.6,32,Finance,Female,49,105390.48039524816
87457,40,3,3.73,30,Finance,Female,54,97726.536686549
42726,32,1,3.92,36,IT,Female,58,101874.23635228557
27626,31,2,1.22,51,Marketing,Male,39,47760.951663304964
66104,8,4,4.83,26,IT,Male,38,116200.95402989483
87847,27,2,2.34,60,IT,Male,32,100548.21705312
66692,39,1,4.05,28,HR,Male,60,78733.0356497016
47360,24,3,2.42,37,IT,Male,31,92726.95817139158
2717,40,3,1.93,50,HR,Female,32,43252.73188207114
26341,33,4,3.35,58,HR,Female,47,71784.9335005554
87837,37,2,4.81,38,HR,Male,46,78315.0334890455
17002,39,1,1.31,41,HR,Female,46,45962.686062696484
21614,3,1,4.66,28,HR,Female,38,62495.36744179873
14805,7,4,1.26,37,IT,Male,49,82115.61280715531
64743,19,3,1.26,21,Finance,Female,48,107665.39143106794
51508,20,3,4.53,53,Sales,Female,33,80278.8997524415
41198,2,3,1.7,26,Sales,Male,51,84559.54436908226
99529,23,4,2.1,23,HR,Female,39,93035.72788009996
60175,19,3,1.55,27,Sales,Female,47,55465.874758191254
48827,11,4,2.56,52,IT,Female,50,86061.38893024909
72794,19,2,1.25,22,HR,Male,57,48504.40634333706
13466,5,1,1.51,63,Sales,Female,36,69399.36928742663
33532,12,3,2.11,42,Finance,Male,37,105896.10779351853
73509,37,1,1.97,39,Marketing,Male,47,41445.840260220764
23630,39,1,4.07,23,IT,Female,47,100164.43975876321
14764,22,3,4.64,44,Finance,Female,54,81311.21553104086
1097,8,2,1.01,41,Finance,Female,33,81021.91659125121
30142,1,4,4.3,47,Finance,Female,57,123942.82009377546
57438,6,4,1.81,36,Finance,Male,41,111252.41535716818
65972,2,1,1.58,49,IT,Male,38,78170.3578836803
6962,33,2,4.7,59,Sales,Male,37,90274.16506299481
61089,8,2,2.28,43,Sales,Female,57,99813.07472317619
34734,32,1,3.63,47,Marketing,Male,31,80809.76589744285
6229,38,1,1.03,48,Sales,Female,41,88511.41557090197
11383,7,3,3.8,42,Marketing,Male,55,58775.54822815772
44716,10,4,1.57,47,Marketing,Male,39,56245.18620422091
27956,11,3,1.3,49,Finance,Female,45,93408.70810552266
28836,35,4,2.54,34,IT,Male,46,79931.79192441389
14684,37,1,3.18,54,IT,Male,51,127103.76377041373
48410,14,1,3.11,53,IT,Male,31,86262.9067563498
77855,38,1,4.59,49,Sales,Male,40,57040.72008008113
9945,1,2,3.28,28,Finance,Male,51,71592.50881855318
27823,22,4,2.6,54,Marketing,Male,49,78519.88371356987
50900,23,3,1.85,21,HR,Female,50,42350.397728953496
85908,23,4,4.73,32,IT,Female,55,118867.38275097638
9581,33,4,3.64,36,Marketing,Female,53,60441.89202210305
6950,1,1,2.19,54,IT,Female,32,93654.52252175703
79170,7,4,2.05,34,Finance,Female,42,88061.3576491149
12383,8,4,1.59,43,HR,Female,33,62175.58468982408
37397,4,2,3.27,41,Sales,Female,44,84481.0133411007
98810,15,4,2.37,65,Sales,Male,45,85539.15743322826
32826,26,2,1.85,21,Sales,Female,35,83115.08547840308
28667,6,4,2.55,54,Sales,Female,36,64203.91416663541
63086,34,2,4.46,47,IT,Male,33,76893.44097364598
10374,33,1,3.53,48,HR,Male,51,40121.5084345888
74443,14,3,4.08,48,HR,Male,49,58311.4021692193
97403,13,1,4.02,38,IT,Male,45,86105.25925696109
40850,19,1,1.04,59,Sales,Male,56,78185.66221953514
93923,3,3,1.25,33,Marketing,Male,53,47916.5391109895
4662,32,2,1.47,65,Marketing,Male,35,60318.70849838295
19981,12,1,2.49,28,IT,Female,47,82599.90678913885
1429,39,4,4.12,61,Marketing,Male,34,53833.83423954117
80942,29,2,3.75,37,Marketing,Male,55,78140.81925616703
46264,1,1,3.41,27,Sales,Male,41,71530.81907192699
28813,3,1,1.8,24,HR,Male,49,46304.42362875943
66523,26,3,3.49,62,Sales,Female,39,82062.95415936544
87213,4,4,2.04,43,HR,Male,43,74840.17133533485
94154,14,1,1.24,41,Marketing,Male,43,56000.95594009612
43671,8,4,3.87,63,Marketing,Female,46,76554.71842714952
44005,1,1,2.43,34,IT,Male,54,119865.9205171359
41111,8,4,3.49,30,HR,Female,33,66414.70927053777
39369,8,1,4.37,43,HR,Female,46,83543.99642834126
79477,15,3,2.99,42,Finance,Female,34,100554.76200671306
51695,9,2,3.61,42,Finance,Female,54,99268.75651598518
78033,2,1,1.29,31,Finance,Male,44,91310.54976283938
55488,3,1,3.34,53,Finance,Male,39,112081.46444079562
81593,25,4,3.37,65,HR,Male,49,60151.51788318199
50817,34,4,3.9,21,HR,Female,51,77859.83115296571
84209,37,2,2.97,31,Sales,Male,54,94391.31262905731
62273,25,2,1.85,56,Marketing,Male,32,82538.63474600592
27969,28,2,1.3,54,IT,Female,41,85577.80538083319
3292,34,3,2.79,37,Marketing,Female,30,69795.07141835733
63188,2,2,1.08,60,Finance,Male,38,77515.00558288847
39085,21,4,1.37,62,Marketing,Female,51,55028.12771294524
39738,22,3,3.82,48,Marketing,Male,31,64456.076887375355
10835,10,3,1.53,37,Sales,Male,33,77239.85975336362
35135,10,1,3.03,35,IT,Male,56,82945.93723728358
45414,32,1,3.73,25,Sales,Male,31,83994.52604285255
86628,5,1,3.77,50,IT,Female,46,86641.03443145924
97977,14,2,3.94,50,Marketing,Male,51,72327.6504052763
61116,36,2,1.46,45,Marketing,Female,50,75511.55442933248
72109,37,4,4.47,21,Finance,Male,39,79865.7027036014
70363,28,4,1.22,25,Finance,Male,47,88618.88839698597
50426,30,3,2.44,26,IT,Male,37,103376.3169146347
73278,3,3,4.84,48,Sales,Male,52,66257.59657078651
23727,8,4,1.17,44,Sales,Male,60,70734.26245808358
87474,8,1,3.37,49,Finance,Male,58,81375.24871621066
16013,11,2,4.33,52,Sales,Female,49,71523.05842277389
53289,2,3,1.25,33,HR,Female,30,47542.06587835398
40664,20,3,4.12,30,Marketing,Female,41,93303.46283167094
4117,34,3,3.68,65,Sales,Female,36,92444.16847762676
71790,19,1,1.85,57,HR,Female,50,43202.48851734308
73464,36,2,4.89,63,HR,Female,30,54418.57950575084
27879,2,3,4.26,37,IT,Male,55,124198.8038163826
92876,31,4,1.25,58,Finance,Female,46,116561.96611964474
33746,27,2,1.18,64,Sales,Female,47,96152.74309852094
66914,10,4,4.27,36,HR,Male,52,71632.93152967305
16642,32,4,4.06,46,Marketing,Male,37,96964.21764136094
90933,25,1,4.35,27,Sales,Female,58,84328.75289106862
48039,39,2,4.65,35,IT,Male,49,87875.91283355495
37023,24,2,1.08,36,HR,Female,31,79186.43123455602
57765,21,4,2.58,32,Marketing,Female,56,61747.80317218574
7386,5,1,2.46,20,IT,Male,46,106687.83857092391
65614,22,2,3.04,33,IT,Female,55,99429.98706850666
46743,8,1,4.1,58,IT,Female,40,121429.8174906588
99169,10,2,2.08,52,HR,Female,32,58644.48466366602
67724,40,3,3.48,35,HR,Male,45,50174.000532848586
45952,35,4,2.49,27,IT,Female,55,89617.49580169044
37678,18,4,1.92,61,IT,Female,33,85653.41582144857
99839,6,1,4.3,29,IT,Female,58,55075.68893359175
43554,7,2,1.37,22,IT,Male,31,88079.42547474682
20945,30,4,2.35,31,Marketing,Male,41,98571.25798334873
91386,35,3,3.38,31,Finance,Female,60,96326.29607273935
29348,6,3,1.23,57,Sales,Male,48,86027.51871706864
60413,9,2,3.91,58,IT,Male,58,117759.9396981911
2381,23,1,2.43,62,Sales,Male,53,66602.87128037511
3368,1,2,4.89,61,Finance,Male,42,110236.07280405854
93229,2,2,4.8,65,Sales,Male,39,91279.95949909733
39912,16,1,2.31,58,IT,Male,31,124810.40139192346
99702,22,1,2.37,23,IT,Male,39,95969.66611942154
56125,27,1,1.43,42,IT,Female,42,114510.22961760024
38700,4,1,2.99,22,IT,Female,37,99556.63124911518
51388,6,3,2.16,39,Finance,Male,58,105814.0870662172
44123,14,3,3.21,63,IT,Female,34,99831.5982298007
61476,35,4,1.59,60,Sales,Female,38,57766.60554049237
82940,5,1,4.46,59,HR,Male,36,68605.82753408089
36965,35,4,2.53,20,Sales,Male,50,86383.92313116624
28152,13,3,3.48,30,IT,Male,43,71273.10524659828
92087,29,3,4.21,54,HR,Male,44,66211.44284479761
85199,2,1,1.6,40,IT,Female,30,63515.38199478715
77626,21,2,4.64,37,Finance,Female,59,77980.16352825782
19109,36,1,1.73,42,HR,Female,45,64893.94160426089
69411,30,1,2.23,63,Marketing,Female,50,62695.79869863529
38607,24,1,4.49,23,HR,Male,51,76775.22698180524
21476,24,4,3.74,26,Sales,Female,36,96350.21948546216
87498,20,4,2.6,27,Finance,Male,30,88494.36221440893
44876,15,3,3.76,44,Finance,Female,57,99422.95358612436
28587,14,3,4.51,49,Sales,Female,37,84860.69608852049
70173,5,1,1.96,64,Finance,Male,53,95709.27071556728
13021,1,3,4.54,61,Marketing,Female,50,61847.73661326853
6129,40,1,5.0,62,Sales,Female,58,98932.32339810913
48646,5,4,2.51,48,Finance,Female,51,104731.55288415376
10153,11,3,1.93,54,HR,Male,59,81863.78966083315
13966,37,1,1.41,54,Sales,Female,60,68768.09097688297
83994,34,3,2.42,31,HR,Female,30,83542.14991216763
44644,19,3,2.7,33,Sales,Male,50,91877.79258851259
4426,37,1,3.61,41,IT,Female,39,92730.34092047246
13129,22,4,4.39,29,Sales,Male,39,76790.69677228585
58295,25,2,3.45,46,IT,Female,52,116223.04211600975
29949,13,2,4.4,64,HR,Female,36,77282.7378149281
58972,40,4,3.0,22,IT,Female,38,92865.84598615472
75471,12,4,1.06,31,IT,Female,39,121994.18674714357
94041,10,4,1.09,45,Finance,Female,48,96490.89090510801
39166,12,2,2.64,30,HR,Female,56,43547.39924923986
56485,5,2,1.14,61,Finance,Female,59,81525.08250165287
32226,17,3,4.23,57,Marketing,Female,60,87846.52803631572
21378,18,1,1.4,65,Marketing,Male,58,48417.20777638612
53916,11,3,2.53,32,IT,Female,42,94989.86080458338
57880,18,3,1.93,50,Finance,Male,56,107411.0488967564
57556,15,3,3.64,40,Sales,Male,41,62282.71941523188
72643,20,3,1.87,31,HR,Male,54,59154.30494007197
19076,12,2,2.03,50,HR,Male,50,28983.247582526965
21195,4,2,2.8,34,Marketing,Female,52,83925.79902078834
9575,17,1,1.85,36,HR,Female,38,46205.67420543097
20157,40,2,2.44,45,Sales,Female,44,49608.33782229081
80998,9,2,1.13,62,IT,Male,56,93862.34647645032
71145,40,3,2.18,58,Sales,Male,34,100996.77130502599
82610,2,1,4.41,62,Marketing,Female,59,77940.47734855849
97921,22,3,1.29,23,Finance,Female,52,66058.96853837704
25729,35,4,2.19,42,Marketing,Male,59,54760.985293854326
22030,6,1,1.58,29,HR,Male,53,58607.517794475796
25882,32,1,3.11,49,Marketing,Female,34,53611.382095740926
15528,3,3,2.04,31,Finance,Female,37,62719.17910437733
42913,34,2,3.72,30,IT,Female,47,100059.03996674874
4585,3,4,1.45,58,Sales,Female,41,95872.28238908984
45434,9,2,4.01,20,HR,Female,43,71297.35695870644
1546,26,4,3.58,21,Sales,Male,58,94311.35157997398
72021,31,1,3.21,28,Finance,Male,55,74755.39229234781
27333,20,2,1.5,37,IT,Female,31,109966.39636558015
32386,30,4,1.86,42,IT,Female,50,73534.23248936856
29192,31,1,4.1,24,Marketing,Male,30,73189.94365542228
75427,1,2,4.25,46,IT,Female,51,89564.04595651671
1034,22,4,3.2,31,Sales,Female,40,104032.5488857358
44735,31,2,4.18,41,HR,Male,53,67206.814014936
91810,29,3,4.26,25,Marketing,Male,42,57930.60043204687
75575,32,3,2.05,30,HR,Female,40,73716.5378392243
23178,26,2,3.97,62,HR,Female,55,68190.76454182844
11818,31,1,3.22,24,Marketing,Male,32,77301.04474952408
20855,17,1,2.93,28,HR,Female,60,50307.212018972285
40587,27,2,3.0,58,IT,Female,41,82248.22854598377
76345,35,1,3.33,24,Sales,Female,35,91713.35205268882
73903,4,3,3.26,26,Finance,Male,56,99122.61010841317
71834,12,3,2.88,65,HR,Female,44,53613.14467287602
62448,6,2,3.54,23,Finance,Female,47,74782.27957230504
84469,4,4,4.7,37,Sales,Female,58,89816.48888108773
54657,33,4,1.62,30,IT,Male,56,114307.24032857324
1388,36,2,2.62,42,Marketing,Male,32,70817.39052170624
25456,1,1,3.7,46,Marketing,Male,41,66520.08180867556
88333,19,2,3.17,32,IT,Male,36,93906.27755263701
43953,27,2,3.0,60,Finance,Male,48,119050.8683756111
6167,37,3,1.06,50,HR,Female,30,68333.66408647237
57879,24,4,3.27,50,Marketing,Male,30,56197.21672504563
8880,1,4,3.57,65,IT,Female,40,85000.25083841268
19325,4,4,1.83,62,Finance,Female,60,100800.80408790581
53669,6,4,2.89,21,Sales,Female,48,75908.12333946729
55432,13,4,4.15,29,Finance,Male,57,110321.75768379001
36091,4,1,2.67,53,HR,Male,51,62506.38710325323
76005,38,4,4.28,31,IT,Male,45,123408.9953279673
13473,33,3,1.49,37,Finance,Female,53,121887.62459621573
62048,15,4,4.21,24,IT,Male,59,79930.33542872863
12417,17,3,4.86,49,IT,Male,32,128727.0972833638
66673,1,3,2.85,54,IT,Female,31,92131.10277707715
1812,38,2,2.27,57,Finance,Female,49,103522.79304377142
62171,12,3,4.84,26,Marketing,Female,60,88399.85898124868
24401,14,1,3.05,25,Sales,Female,49,50745.0323592656
17510,19,3,1.66,28,Marketing,Male,41,62344.53548603824
75848,31,4,4.48,29,IT,Male,35,115701.27867497725
81157,17,3,1.18,24,Finance,Male,36,115087.64997839932
56694,38,4,4.54,65,Finance,Female,36,77574.93025782375
22889,31,2,3.2,61,Sales,Male,58,107513.81821009307
48543,16,1,3.67,30,IT,Female,57,124344.16586606788
64164,37,2,4.38,44,IT,Male,53,102698.98158291083
10808,36,4,4.68,64,Sales,Female,40,61917.921507886684
7741,24,4,2.22,24,Sales,Female,48,70776.16853594656
44144,33,3,3.96,26,Marketing,Female,51,89597.41921730846
80092,10,2,1.85,38,Sales,Female,50,67688.99294930485
81183,5,2,3.53,34,IT,Female,40,76232.30488134807
25009,3,4,3.48,46,Finance,Male,32,126399.9876780398
35716,24,2,4.35,47,Sales,Female,37,91721.2871736018
28881,40,2,1.01,40,HR,Male,34,82644.39280564523
24032,19,4,4.9,32,Sales,Female,54,101131.57533669933
87646,11,4,1.15,44,Finance,Male,54,81879.65736504461
97174,38,4,2.81,20,Marketing,Male,32,49182.72550495702
87578,10,1,1.73,64,Finance,Female,33,59262.89006452784
8377,5,1,1.29,60,Marketing,Female,32,66843.97273280555
3462,37,1,2.5,24,HR,Female,30,53018.65968850559
31358,17,1,3.01,61,IT,Male,52,84764.48883852545
77016,3,2,1.11,45,Sales,Female,47,67969.1253938589
93854,33,4,1.13,65,Sales,Female,33,58880.10013252276
34949,7,1,4.8,28,Marketing,Male,39,58724.6678410069
89843,2,1,2.33,24,IT,Male,42,66691.33950415153
5510,18,1,3.46,53,HR,Male,40,57203.87794092656
98928,8,2,3.48,34,HR,Male,44,66840.20925478089
44763,19,2,1.72,61,IT,Male,50,117663.94907750748
86934,12,4,4.48,45,IT,Female,31,98519.8784473472
96970,34,2,4.32,55,Sales,Male,59,67529.3976539433
21255,4,2,3.05,39,Finance,Male,53,78811.79260412748
29800,28,2,1.57,49,IT,Male,37,99944.58025961225
88439,19,1,1.01,38,IT,Male,49,87941.5544907398
61154,37,4,2.71,27,HR,Male,40,52892.898436409756
28413,24,4,2.61,47,Sales,Male,47,61984.65045168305
85470,10,3,2.2,34,IT,Female,40,118737.02196804542
52775,21,3,3.58,46,HR,Female,54,68226.49069634936
20581,5,1,1.41,51,Marketing,Male,46,69678.79640860802
37612,38,2,2.16,45,Finance,Female,52,58251.80104420098
58245,34,3,3.2,58,Sales,Male,31,72312.39694230782
34383,14,4,1.01,58,HR,Female,39,75954.91351350803
17797,32,2,2.12,23,Marketing,Male,55,75836.7982793642
36780,23,4,4.55,35,IT,Male,55,116768.4393577307
68048,29,1,1.51,55,Marketing,Male,50,73302.47513147962
4077,33,3,1.69,47,Sales,Female,36,66593.46900737638
19534,29,4,2.43,40,Sales,Female,45,96561.48171688739
95783,28,4,1.49,48,HR,Female,35,60459.48648728622
96535,1,2,1.39,40,Finance,Male,52,54597.101598766254
15643,19,3,1.68,40,Finance,Male,55,90040.89789773207
96091,14,4,1.51,64,Marketing,Male,53,65072.644995291426
30998,25,1,1.0,39,Finance,Male,35,103525.34337697213
71650,15,2,2.29,41,Finance,Female,37,67413.27514737574
21685,17,2,3.37,58,Marketing,Male,36,88033.53924829458
93071,25,2,4.18,20,Sales,Male,45,54356.90890969799
59875,6,4,3.46,37,HR,Male,38,52928.150496367794
96052,8,1,3.92,20,Sales,Male,37,55213.93565073832
993,3,2,4.96,42,Marketing,Male,36,69407.60734280886
19618,6,1,4.34,34,Sales,Female,41,83569.49920978112
43052,40,1,4.16,41,HR,Female,56,51653.093284642564
30475,14,4,2.38,64,HR,Female,45,62300.71172690729
92188,22,1,4.49,51,Finance,Male,50,115617.86850601366
95317,30,2,1.56,51,Sales,Male,44,69835.40967447608
67160,10,3,3.83,58,HR,Male,50,48943.83126808713
73949,6,4,2.2,65,Finance,Male,58,109223.3534766468
84065,20,4,4.51,44,Marketing,Female,50,88469.40334643486
8133,23,4,1.67,32,Sales,Female,39,85993.09418023202
61629,35,2,1.65,22,HR,Male,55,69041.65226992982
8082,29,4,2.64,51,Sales,Female,36,99948.1083857521
19615,22,3,4.58,35,IT,Female,48,95243.35907023039
48684,34,3,3.42,21,Finance,Male,52,111544.3335884792
48675,25,4,3.22,27,IT,Male,41,101051.90165284507
69073,6,2,3.23,28,IT,Female,43,117731.49839889533
96269,18,2,3.25,62,Marketing,Female,56,77975.2590856952
17468,35,4,4.0,62,HR,Female,56,59150.568147150785
73852,1,4,4.15,57,Sales,Male,37,91076.52899088041
36632,33,3,4.77,37,Finance,Female,41,99276.26661208042
57296,16,3,1.6,53,HR,Male,46,67900.05240443752
29000,40,4,4.29,26,Finance,Male,38,91079.83742006526
85458,17,4,4.35,59,HR,Female,47,75427.80648977702
1889,32,2,2.4,31,Finance,Male,60,116219.91058087516
40666,12,2,4.62,24,Marketing,Male,31,82380.18277442976
96516,9,4,4.19,36,Finance,Female,58,74205.28899140573
61197,27,3,4.67,32,HR,Male,30,70734.4365670067
95204,31,3,2.63,61,IT,Male,47,95963.91838397562
67069,19,1,3.08,23,IT,Female,55,86030.67008814075
41788,31,2,2.33,41,IT,Male,53,98395.41601940901
63448,21,2,1.39,52,IT,Female,48,79342.90197056133
79932,38,2,3.4,22,IT,Female,43,77910.10108582862
10109,37,3,2.58,36,HR,Male,51,76968.70950971026
18615,29,4,3.43,62,HR,Female,38,45473.44695781706
16779,2,4,1.96,63,Marketing,Male,60,74487.58790426824
67515,25,2,1.71,24,HR,Female,34,38337.985392104034
70950,39,1,3.79,21,IT,Male,33,108478.53795986788
22208,5,1,4.35,60,Sales,Female,38,94863.06686290963
43230,32,4,4.56,30,Finance,Male,47,100093.75390731264
34190,16,4,2.64,52,IT,Male,56,84704.89138404994
13550,5,4,1.54,25,HR,Female,57,48140.2608155659
84071,17,4,1.72,54,Marketing,Female,56,81132.39151304096
18280,12,3,1.76,64,IT,Female,50,116292.23432904713
18786,40,4,3.74,51,Marketing,Female,58,88597.84491367392
31576,7,1,4.96,55,Sales,Female,39,74138.98814891215
83832,13,2,3.57,61,Finance,Female,47,98456.47084969922
79308,3,3,3.83,38,Marketing,Male,35,61272.908082993716
20202,35,1,4.74,63,Finance,Male,60,109673.23046283571
65049,5,1,1.88,54,Marketing,Female,47,34039.838535003815
66463,29,3,4.05,29,Finance,Male,34,97125.37659765454
86508,38,4,2.75,39,Sales,Female,47,66352.62158436287
58564,2,3,1.37,37,IT,Female,56,86728.83551571771
66471,39,2,2.2,50,Marketing,Female,53,87182.0129976249
87886,34,1,1.68,60,Marketing,Male,40,54282.29272581479
69728,11,3,3.32,32,Sales,Male,31,88408.75742686154
10722,24,2,1.69,33,Finance,Male,54,104056.37273601469
84302,34,2,1.87,28,Sales,Male,43,62675.391289943225
30260,13,2,1.03,30,HR,Male,55,52785.57226792024
2691,2,1,1.05,59,HR,Female,59,49673.82264685696
86374,21,3,3.57,31,Sales,Female,52,79373.63745535947
77076,33,2,1.08,37,Sales,Female,50,64120.16819450796
76898,11,4,2.05,29,HR,Female,36,67438.17094051416
25034,30,3,2.45,39,Sales,Female,56,60112.687559350255
49813,32,4,4.14,65,HR,Female,37,47537.767023419045
62949,33,4,2.95,48,HR,Female,37,89577.71358748907
1400,7,2,1.23,40,IT,Female,44,64940.57093783832
87988,17,4,2.14,24,Sales,Female,56,83033.02403392243
34231,11,4,4.44,44,HR,Male,49,88385.42688020234
62675,10,2,1.17,36,Finance,Female,35,97761.01223186227
96706,17,3,4.84,20,IT,Female,56,111190.25520215377
84791,39,2,4.85,57,Finance,Male,40,71139.75319132773
4098,5,4,4.74,28,HR,Female,49,82070.03727618621
78706,19,2,3.15,50,Finance,Female,43,58758.64707150976
32582,32,2,2.02,56,IT,Male,41,100777.88744389647
90224,3,3,3.29,51,Marketing,Male,34,83083.15454547358
94968,32,3,4.57,32,Sales,Male,48,95718.81601475793
15032,18,2,4.07,49,Finance,Female,53,82667.4888774137
89378,37,4,1.88,33,Sales,Male,42,81456.89510063072
48912,9,4,1.61,62,IT,Male,56,104496.41268164082
33070,2,3,4.54,28,Marketing,Male,54,72537.47213685652
23241,4,2,4.04,64,IT,Male,53,105515.398129845
69304,31,1,2.92,58,HR,Male,50,59749.27981844801
17494,1,2,3.07,24,Sales,Male,54,78433.19876467252
96274,27,3,1.63,41,HR,Female,48,70313.24250267535
25433,15,3,1.52,45,Sales,Female,53,81900.95461475068
38672,16,4,2.57,60,Marketing,Female,56,84745.21797204709
8530,19,1,2.52,43,Finance,Female,47,95724.8725520959
19060,14,4,4.23,45,Sales,Male,34,75990.25223011573
98014,23,4,3.65,57,HR,Male,35,68664.13765177128
24219,22,1,1.99,30,IT,Male,42,98090.13039573708
31681,9,3,4.33,52,Finance,Female,50,98917.3360221668
99964,8,4,4.83,22,HR,Female,33,79951.70038225233
88900,30,4,4.18,60,Sales,Male,45,92153.98314118845
84087,17,4,2.43,46,HR,Female,41,48242.15334130591
79454,20,3,3.08,24,IT,Female,55,102794.73032166691
53169,5,2,1.82,22,IT,Male,53,117292.87071598256
65738,19,1,4.19,59,HR,Male,37,81855.035692993
96504,4,4,1.36,35,Sales,Female,37,68762.55824335972
33408,22,4,1.67,42,Finance,Female,57,89736.95342876503
99748,8,2,1.46,46,HR,Male,53,78631.6959309269
56438,3,4,1.49,61,Marketing,Female,42,65556.96616544768
46979,20,4,2.98,30,Marketing,Male,32,63311.42803693586
69191,15,4,2.73,58,Sales,Male,51,69676.30161872027
88483,4,3,3.78,52,Sales,Male,35,84293.32028497255
25216,25,1,2.69,34,HR,Male,55,52987.633255057415
78215,8,2,1.13,62,Marketing,Male,33,64215.62511614967
66496,39,3,4.45,28,HR,Male,48,65375.04648983933
28393,20,3,1.9,24,Finance,Male,50,81889.19157038057
50718,13,1,1.23,60,Sales,Male,41,69368.6947415828
16803,2,1,2.07,46,IT,Female,35,79909.96505992775
5683,20,4,4.2,42,Sales,Female,53,75721.10314127713
77692,21,2,2.2,51,IT,Female,42,95037.19657932766
80812,13,1,3.62,27,Sales,Female,41,70978.34676047084
15312,28,2,4.98,44,IT,Female,49,82011.03887292356
79949,39,2,4.09,42,Sales,Female,60,85591.92299335348
76866,24,3,1.06,59,Sales,Male,49,53715.2334037879
7696,29,1,2.74,61,Sales,Female,31,56839.348805861526
74700,29,3,3.05,24,Finance,Male,53,76075.10236424409
13537,16,1,2.85,51,IT,Male,55,69273.71516453847
70598,9,4,1.16,24,Finance,Female,54,95340.25941479384
15765,37,1,2.03,49,IT,Male,41,116905.72009095961
92173,14,2,1.53,35,Finance,Female,35,82761.98709588271
20156,1,4,3.0,55,IT,Female,56,113373.27335983363
16277,17,3,4.55,50,Finance,Male,39,96677.70324784705
11163,24,1,1.73,52,Marketing,Female,50,48067.00461278577
29537,40,3,3.6,48,Marketing,Female,30,62149.66189873135
28872,10,3,4.36,47,IT,Female,35,92505.05933857869
6451,19,1,4.01,56,Sales,Female,30,65152.248114724236
38189,5,4,1.27,56,HR,Male,33,55091.07211628278
77726,8,1,2.96,25,Finance,Male,45,92243.08065631751
95499,16,4,4.5,52,IT,Female,54,117590.68316956623
3659,32,4,3.81,65,Sales,Female,31,87834.62082600912
92416,37,3,2.31,40,Marketing,Male,44,70047.81312679782
37316,29,1,1.08,53,HR,Male,55,67043.5176260305
76371,27,1,2.76,45,Finance,Female,30,106999.36896339669
8605,10,1,1.08,47,IT,Female,34,101276.79852888262
91354,15,3,1.53,48,IT,Male,44,86268.85004677769
15072,22,3,4.97,59,Finance,Male,50,119126.4157136373
53332,6,3,1.83,22,IT,Female,38,76664.31244280534
13526,10,3,1.7,48,HR,Female,40,59800.754772511806
66997,32,4,2.59,27,HR,Male,52,53096.37546129519
61073,9,4,1.65,31,HR,Female,44,70015.22450570557
56690,29,4,2.15,33,Finance,Female,35,116358.281959987
33526,18,2,3.79,65,Sales,Male,37,63163.62429537021
7043,22,4,4.77,46,Sales,Female,33,79419.5392043235
72719,23,4,4.37,20,HR,Male,53,56782.1257589275
58796,9,4,1.14,25,Finance,Male,60,87607.28600263369
5688,36,3,3.16,54,Sales,Male,34,89525.97180935842
87006,29,1,1.32,46,Marketing,Male,35,70190.86345078099
32007,11,2,3.05,53,Sales,Male,42,70083.55446304756
23839,18,1,4.36,56,IT,Male,43,71723.8158412176
77069,30,2,1.07,45,Sales,Female,53,63112.77086805001
98529,12,4,1.39,46,Sales,Male,33,87212.91159021489
66566,17,3,3.52,53,Finance,Female,60,86201.89895461677
2665,1,4,2.17,20,Finance,Female,34,73253.32650032165
85201,25,1,1.69,55,Marketing,Female,48,55397.76742700524
28018,7,1,2.18,33,Finance,Male,38,105500.46814639929
88890,13,2,2.93,45,HR,Female,44,75287.6091938561
8876,27,3,1.77,32,Sales,Male,39,86467.45629264726
78034,7,1,4.81,39,HR,Female,53,76945.04136579891
47501,12,4,2.92,43,Finance,Female,38,74667.44360276106
24755,1,4,4.97,57,Marketing,Female,35,63060.34013380909
28691,32,1,1.45,59,IT,Female,53,81108.70121439076
4937,15,3,2.01,47,HR,Male,33,41642.54005982163
41587,17,4,3.94,29,HR,Female,49,86090.73102170828
42140,36,1,4.41,60,Sales,Female,43,73325.52568413792
33991,21,4,2.58,52,Sales,Male,30,80653.16784892401
25614,32,3,3.55,28,IT,Male,42,70690.92856022708
55869,36,2,2.25,60,Sales,Female,54,65972.47665757033
